-------------------------
PID Controller Parameters:
Position PID: P: 1, I: 0, D: 1
Point[115]: time = 11.5, pos = (3.67915, -0.0355765, 0.0193575), vel = (0.46662, 0.00815601, -0.000422513), yaw = 0.0174779, yaw_dot = 1.15878e-06
Point[116]: time = 11.6, pos = (3.72585, -0.0347601, 0.0193152), vel = (0.467473, 0.00817092, -0.000423287), yaw = 0.0174781, yaw_dot = 1.21104e-06
Point[117]: time = 11.7, pos = (3.77264, -0.0339423, 0.0192729), vel = (0.468279, 0.00818502, -0.000424019), yaw = 0.0174782, yaw_dot = 1.26514e-06
Point[118]: time = 11.8, pos = (3.81951, -0.0331232, 0.0192304), vel = (0.469042, 0.00819837, -0.000424715), yaw = 0.0174783, yaw_dot = 1.35301e-06
Point[119]: time = 11.9, pos = (3.86645, -0.0323027, 0.0191879), vel = (0.46977, 0.0082111, -0.000425381), yaw = 0.0174784, yaw_dot = 1.4841e-06
Point[120]: time = 12, pos = (3.91346, -0.031481, 0.0191454), vel = (0.470462, 0.00822322, -0.000426017), yaw = 0.0174786, yaw_dot = 1.65675e-06
Point[121]: time = 12.1, pos = (3.96054, -0.0306581, 0.0191027), vel = (0.471119, 0.00823473, -0.000426623), yaw = 0.0174788, yaw_dot = 1.85149e-06
Point[122]: time = 12.2, pos = (4.00768, -0.029834, 0.01906), vel = (0.47174, 0.00824562, -0.000427198), yaw = 0.017479, yaw_dot = 2.06273e-06
Point[123]: time = 12.3, pos = (4.05489, -0.029009, 0.0190173), vel = (0.472325, 0.0082559, -0.000427744), yaw = 0.0174792, yaw_dot = 2.28766e-06
Point[124]: time = 12.4, pos = (4.10215, -0.0281829, 0.0189745), vel = (0.472875, 0.00826556, -0.00042826), yaw = 0.0174794, yaw_dot = 2.49509e-06
Point[125]: time = 12.5, pos = (4.14946, -0.0273559, 0.0189316), vel = (0.47339, 0.00827461, -0.000428746), yaw = 0.0174797, yaw_dot = 2.67633e-06
Point[126]: time = 12.6, pos = (4.19683, -0.0265279, 0.0188887), vel = (0.473953, 0.00828451, -0.000429278), yaw = 0.01748, yaw_dot = 2.83093e-06
Point[127]: time = 12.7, pos = (4.24425, -0.0256989, 0.0188458), vel = (0.474623, 0.00829629, -0.00042991), yaw = 0.0174803, yaw_dot = 2.95412e-06
Point[128]: time = 12.8, pos = (4.29175, -0.0248686, 0.0188028), vel = (0.4754, 0.00830993, -0.000430643), yaw = 0.0174806, yaw_dot = 3.04461e-06
Point[129]: time = 12.9, pos = (4.33934, -0.0240369, 0.0187596), vel = (0.476283, 0.00832546, -0.000431475), yaw = 0.0174809, yaw_dot = 3.10256e-06
Point[130]: time = 13, pos = (4.38701, -0.0232035, 0.0187165), vel = (0.477273, 0.00834285, -0.000432407), yaw = 0.0174812, yaw_dot = 3.12964e-06
Point[131]: time = 13.1, pos = (4.4348, -0.0223682, 0.0186732), vel = (0.478369, 0.00836212, -0.000433439), yaw = 0.0174815, yaw_dot = 3.12628e-06
Point[132]: time = 13.2, pos = (4.48269, -0.021531, 0.0186298), vel = (0.479573, 0.00838327, -0.000434571), yaw = 0.0174818, yaw_dot = 3.09366e-06
Point[133]: time = 13.3, pos = (4.53071, -0.0206915, 0.0185862), vel = (0.480852, 0.00840575, -0.000435775), yaw = 0.0174821, yaw_dot = 3.04326e-06
Point[134]: time = 13.4, pos = (4.57884, -0.0198501, 0.0185426), vel = (0.481638, 0.0084196, -0.00043653), yaw = 0.0174824, yaw_dot = 2.97801e-06
Point[135]: time = 13.5, pos = (4.62702, -0.019008, 0.018499), vel = (0.481714, 0.00842104, -0.00043664), yaw = 0.0174827, yaw_dot = 2.9037e-06
Point[136]: time = 13.6, pos = (4.67516, -0.0181663, 0.0184553), vel = (0.481081, 0.00841008, -0.000436105), yaw = 0.017483, yaw_dot = 2.87453e-06
Point[137]: time = 13.7, pos = (4.72321, -0.0173264, 0.0184118), vel = (0.479739, 0.00838671, -0.000434926), yaw = 0.0174833, yaw_dot = 2.90383e-06
Point[138]: time = 13.8, pos = (4.77109, -0.0164894, 0.0183684), vel = (0.477688, 0.00835095, -0.000433101), yaw = 0.0174836, yaw_dot = 2.99541e-06
Point[139]: time = 13.9, pos = (4.81872, -0.0156566, 0.0183252), vel = (0.474927, 0.00830278, -0.000430632), yaw = 0.0174839, yaw_dot = 3.1835e-06
Point[140]: time = 14, pos = (4.86605, -0.0148293, 0.0182823), vel = (0.471458, 0.0082422, -0.000427517), yaw = 0.0174842, yaw_dot = 3.47624e-06
Point[141]: time = 14.1, pos = (4.913, -0.0140085, 0.0182397), vel = (0.467619, 0.00817518, -0.000424068), yaw = 0.0174846, yaw_dot = 3.86632e-06
Point[142]: time = 14.2, pos = (4.95965, -0.0131929, 0.0181974), vel = (0.465848, 0.00814433, -0.000422508), yaw = 0.017485, yaw_dot = 4.29066e-06
Point[143]: time = 14.3, pos = (5.00625, -0.0123782, 0.0181551), vel = (0.466621, 0.00815802, -0.000423272), yaw = 0.0174854, yaw_dot = 4.73473e-06
Point[144]: time = 14.4, pos = (5.05306, -0.0115598, 0.0181126), vel = (0.469941, 0.00821627, -0.000426363), yaw = 0.0174859, yaw_dot = 5.18834e-06
Point[145]: time = 14.5, pos = (5.10032, -0.0107334, 0.0180697), vel = (0.475806, 0.00831906, -0.000431779), yaw = 0.0174865, yaw_dot = 5.56725e-06
Point[146]: time = 14.6, pos = (5.1483, -0.00989451, 0.0180262), vel = (0.484217, 0.0084664, -0.00043952), yaw = 0.017487, yaw_dot = 5.85264e-06
Point[147]: time = 14.7, pos = (5.19725, -0.00903865, 0.0179818), vel = (0.495173, 0.00865829, -0.000449587), yaw = 0.0174876, yaw_dot = 6.04434e-06
Point[148]: time = 14.8, pos = (5.24742, -0.00816137, 0.0179362), vel = (0.508675, 0.00889472, -0.00046198), yaw = 0.0174883, yaw_dot = 6.14096e-06
Point[149]: time = 14.9, pos = (5.29903, -0.00725898, 0.0178893), vel = (0.522678, 0.00913994, -0.000474832), yaw = 0.0174889, yaw_dot = 6.1422e-06
Point[150]: time = 15, pos = (5.35172, -0.00633757, 0.0178415), vel = (0.529916, 0.00926678, -0.000481511), yaw = 0.0174895, yaw_dot = 6.05263e-06
Point[151]: time = 15.1, pos = (5.40477, -0.00540995, 0.0177933), vel = (0.529746, 0.00926401, -0.000481429), yaw = 0.0174901, yaw_dot = 5.9073e-06
Point[152]: time = 15.2, pos = (5.45742, -0.00448909, 0.0177454), vel = (0.522169, 0.00913162, -0.000474588), yaw = 0.0174907, yaw_dot = 5.71354e-06
Point[153]: time = 15.3, pos = (5.50895, -0.00358794, 0.0176986), vel = (0.507184, 0.00886961, -0.000460988), yaw = 0.0174912, yaw_dot = 5.47349e-06
Point[154]: time = 15.4, pos = (5.55861, -0.00271948, 0.0176534), vel = (0.484792, 0.00847799, -0.000440627), yaw = 0.0174918, yaw_dot = 5.203e-06
Point[155]: time = 15.5, pos = (5.60566, -0.00189667, 0.0176107), vel = (0.454991, 0.00795676, -0.000413507), yaw = 0.0174923, yaw_dot = 4.90527e-06
Point[156]: time = 15.6, pos = (5.64936, -0.00113245, 0.0175709), vel = (0.417784, 0.00730591, -0.000379627), yaw = 0.0174927, yaw_dot = 4.58229e-06
Point[157]: time = 15.7, pos = (5.6892, -0.000435866, 0.0175348), vel = (0.381361, 0.00666881, -0.000346464), yaw = 0.0174932, yaw_dot = 4.24824e-06
Point[158]: time = 15.8, pos = (5.72619, 0.000211013, 0.0175012), vel = (0.361272, 0.00631749, -0.000328208), yaw = 0.0174936, yaw_dot = 3.90591e-06
Point[159]: time = 15.9, pos = (5.76201, 0.000837376, 0.0174686), vel = (0.357888, 0.00625848, -0.000325198), yaw = 0.017494, yaw_dot = 3.56057e-06
Point[160]: time = 16, pos = (5.79833, 0.00147245, 0.0174356), vel = (0.371208, 0.00649177, -0.000337435), yaw = 0.0174943, yaw_dot = 3.24834e-06
Point[161]: time = 16.1, pos = (5.83681, 0.00214547, 0.0174006), vel = (0.401234, 0.00701736, -0.000364917), yaw = 0.0174946, yaw_dot = 2.97607e-06
Point[162]: time = 16.2, pos = (5.87913, 0.00288567, 0.0173621), vel = (0.447964, 0.00783525, -0.000407646), yaw = 0.0174949, yaw_dot = 2.74981e-06
Point[163]: time = 16.3, pos = (5.92696, 0.00372227, 0.0173186), vel = (0.5114, 0.00894544, -0.00046562), yaw = 0.0174952, yaw_dot = 2.60955e-06
Point[164]: time = 16.4, pos = (5.98197, 0.0046845, 0.0172685), vel = (0.591539, 0.0103479, -0.00053884), yaw = 0.0174954, yaw_dot = 2.56258e-06
Point[165]: time = 16.5, pos = (6.04523, 0.00579122, 0.0172108), vel = (0.670726, 0.0117337, -0.000611196), yaw = 0.0174957, yaw_dot = 2.60601e-06
Point[166]: time = 16.6, pos = (6.11551, 0.00702071, 0.0171468), vel = (0.731846, 0.0128035, -0.000667073), yaw = 0.0174959, yaw_dot = 2.72132e-06
Point[167]: time = 16.7, pos = (6.191, 0.00834137, 0.017078), vel = (0.7749, 0.0135571, -0.000706471), yaw = 0.0174962, yaw_dot = 2.90523e-06
Point[168]: time = 16.8, pos = (6.26989, 0.00972159, 0.017006), vel = (0.799886, 0.0139946, -0.000729389), yaw = 0.0174965, yaw_dot = 3.14266e-06
Point[169]: time = 16.9, pos = (6.35037, 0.0111297, 0.0169326), vel = (0.806805, 0.014116, -0.000735829), yaw = 0.0174968, yaw_dot = 3.34102e-06
Point[170]: time = 17, pos = (6.43064, 0.0125342, 0.0168594), vel = (0.795657, 0.0139213, -0.000725789), yaw = 0.0174972, yaw_dot = 3.48453e-06
Point[171]: time = 17.1, pos = (6.5089, 0.0139035, 0.016788), vel = (0.766442, 0.0134104, -0.00069927), yaw = 0.0174975, yaw_dot = 3.55837e-06
Point[172]: time = 17.2, pos = (6.58334, 0.0152059, 0.0167201), vel = (0.720048, 0.0125991, -0.000657082), yaw = 0.0174979, yaw_dot = 3.47469e-06
Point[173]: time = 17.3, pos = (6.65297, 0.0164243, 0.0166566), vel = (0.673624, 0.0117871, -0.000614859), yaw = 0.0174982, yaw_dot = 3.21903e-06
Point[174]: time = 17.4, pos = (6.71828, 0.0175672, 0.0165969), vel = (0.633754, 0.0110898, -0.000578604), yaw = 0.0174985, yaw_dot = 2.7975e-06
Point[175]: time = 17.5, pos = (6.77994, 0.0186461, 0.0165406), vel = (0.600436, 0.0105072, -0.000548317), yaw = 0.0174988, yaw_dot = 2.24499e-06
Point[176]: time = 17.6, pos = (6.83859, 0.0196724, 0.0164871), vel = (0.573672, 0.0100391, -0.000523998), yaw = 0.017499, yaw_dot = 1.56703e-06
Point[177]: time = 17.7, pos = (6.89489, 0.0206577, 0.0164357), vel = (0.553461, 0.00968573, -0.000505647), yaw = 0.0174991, yaw_dot = 8.16948e-07
Point[178]: time = 17.8, pos = (6.9495, 0.0216134, 0.0163858), vel = (0.539802, 0.00944695, -0.000493263), yaw = 0.0174991, yaw_dot = 2.89427e-07
Point[179]: time = 17.9, pos = (7.00307, 0.0225509, 0.0163368), vel = (0.532697, 0.00932281, -0.000486847), yaw = 0.0174992, yaw_dot = 2.96242e-08
--------------------------
1744873499.903944143 Received IMU Angular Velocity - [0.0113649, -0.0099806, 0.00290185]
1744873499.908215065 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.00503238]
1744873499.914158892 Received IMU Angular Velocity - [0.00710383, -0.00678481, 0.00503238]
1744873499.918514424 Received IMU Angular Velocity - [-0.000353022, 0.00386783, 0.00290185]
1744873499.923823324 Received IMU Angular Velocity - [0.000712243, 0.00812889, 0.00396711]
1744873499.928354508 Received IMU Angular Velocity - [0.00816909, 0.00280257, 0.00609764]
1744873499.934046329 Received IMU Angular Velocity - [0.0102996, -0.00465428, 0.00503238]
1744873499.938207393 Received IMU Angular Velocity - [0.0102996, -0.0121111, 0.00290185]
-------------------------
[2025-04-17_15-04-59.940] Selected control point: (x: 0.0891673, y: -0.0983513, yaw: 0.0174614)
Time diff: 0.0365333
-- PID Output: Linear Velocity: 7.40041e-05, Angular Velocity: 0
Linear Velocity Target: 7.40041e-05, Angular Velocity Target: 0
Target Position - x: 0.089167, y: -0.098351, Target Yaw: 0.017461
Current Position - x: 0.143429, y: 0.039740, Current Yaw: 0.000237
--Distance to Target (abs): 0.14837
--Position ERROR (signed): 0.14837
--Orientation ERROR: 0
Current Linear Velocity: -0.004151
Current Angular Velocity: 0.002902
--Linear Velocity ERROR: -0.00419692
--Angular Velocity ERROR: 0.00290185
-------------------------
1744873499.944045905 Received IMU Angular Velocity - [0.00390804, -0.0099806, 0.00609764]
1744873499.948090454 Received IMU Angular Velocity - [-0.00354881, -0.000393224, 0.00503238]
1744873499.953973319 Received IMU Angular Velocity - [-0.00141829, 0.00706363, 0.00290185]
1744873499.958244177 Received IMU Angular Velocity - [0.00284277, 0.00812889, 0.00609764]
1744873499.964030177 Received IMU Angular Velocity - [0.00710383, 0.00280257, 0.00503238]
1744873499.968285418 Received IMU Angular Velocity - [0.00710383, -0.00571955, 0.00290185]
Received Odometry - Position: x=0.145269, y=0.0402027, Linear Velocity: 0.000856279
Current yaw: 0.000266672 (roll: -0.00602203, pitch: -0.00451757)
1744873499.973946807 Received IMU Angular Velocity - [0.00816909, -0.0110459, 0.00503238]
1744873499.978239169 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.00290185]
1744873499.984033841 Received IMU Angular Velocity - [0.00177751, -0.00145849, 0.00503238]
1744873499.988228057 Received IMU Angular Velocity - [0.00390804, 0.00706363, 0.00396711]
1744873499.993998888 Received IMU Angular Velocity - [0.00390804, 0.00812889, 0.00396711]
1744873499.998351156 Received IMU Angular Velocity - [0.000712243, 0.000672041, 0.00396711]
1744873500.004013184 Received IMU Angular Velocity - [0.00710383, -0.00785008, 0.00503238]
1744873500.008051972 Received IMU Angular Velocity - [0.0102996, -0.0110459, 0.00396711]
1744873500.013951254 Received IMU Angular Velocity - [0.00390804, -0.00785008, 0.00396711]
1744873500.018346467 Received IMU Angular Velocity - [0.0049733, 0.000672041, 0.00396711]
1744873500.024104946 Received IMU Angular Velocity - [0.00177751, 0.00812889, 0.00396711]
1744873500.028141910 Received IMU Angular Velocity - [0.00284277, 0.0049331, 0.00183658]
1744873500.033939174 Received IMU Angular Velocity - [0.00923436, -0.00358902, 0.00503238]
1744873500.038337491 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.00396711]
-------------------------
[2025-04-17_15-05-00.040] Selected control point: (x: 0.101037, y: -0.0981435, yaw: 0.0174697)
Time diff: 0.136514
-- PID Output: Linear Velocity: 0.000120515, Angular Velocity: 0
Linear Velocity Target: 0.000120515, Angular Velocity Target: 0
Target Position - x: 0.101037, y: -0.098144, Target Yaw: 0.017470
Current Position - x: 0.145269, y: 0.040203, Current Yaw: 0.000267
--Distance to Target (abs): 0.145245
--Position ERROR (signed): 0.145245
--Orientation ERROR: 0
Current Linear Velocity: 0.000856
Current Angular Velocity: 0.003967
--Linear Velocity ERROR: 0.000782275
--Angular Velocity ERROR: 0.00396711
-------------------------
1744873500.043964415 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.00183658]
1744873500.048114310 Received IMU Angular Velocity - [-0.000353022, -0.00252375, 0.00290185]
1744873500.053983671 Received IMU Angular Velocity - [-0.00674461, 0.00599836, 0.00503238]
1744873500.058157183 Received IMU Angular Velocity - [-0.000353022, 0.0102594, 0.00503238]
1744873500.063967279 Received IMU Angular Velocity - [0.0102996, 0.0049331, 0.00503238]
Received Odometry - Position: x=0.144716, y=0.0399397, Linear Velocity: -0.00101799
Current yaw: -1.22028e-05 (roll: -0.00566765, pitch: -0.00396818)
1744873500.068337307 Received IMU Angular Velocity - [0.00816909, -0.00465428, 0.00290185]
1744873500.073816099 Received IMU Angular Velocity - [0.00816909, -0.0110459, 0.00290185]
1744873500.078164111 Received IMU Angular Velocity - [0.00710383, -0.0110459, 0.00290185]
1744873500.084129283 Received IMU Angular Velocity - [0.000712243, -0.00252375, 0.00290185]
1744873500.088265674 Received IMU Angular Velocity - [-0.00141829, 0.00706363, 0.00503238]
1744873500.093954583 Received IMU Angular Velocity - [0.00390804, 0.00812889, 0.00183658]
1744873500.098209248 Received IMU Angular Velocity - [0.00710383, 0.00280257, 0.00290185]
1744873500.103975151 Received IMU Angular Velocity - [0.00603857, -0.00678481, 0.00503238]
1744873500.108235577 Received IMU Angular Velocity - [0.00710383, -0.0121111, 0.00503238]
1744873500.114009672 Received IMU Angular Velocity - [0.00816909, -0.00785008, 0.00503238]
1744873500.118135342 Received IMU Angular Velocity - [0.000712243, 0.000672041, 0.00396711]
1744873500.124042849 Received IMU Angular Velocity - [0.000712243, 0.00706363, 0.00396711]
1744873500.128126182 Received IMU Angular Velocity - [0.0049733, 0.0049331, 0.00396711]
1744873500.134148924 Received IMU Angular Velocity - [0.00710383, -0.00145849, 0.00290185]
1744873500.138196096 Received IMU Angular Velocity - [0.00923436, -0.00891534, 0.00503238]
-------------------------
[2025-04-17_15-05-00.140] Selected control point: (x: 0.113333, y: -0.0979284, yaw: 0.0174777)
Time diff: 0.236494
-- PID Output: Linear Velocity: 0.00021932, Angular Velocity: 0
Linear Velocity Target: 0.00021932, Angular Velocity Target: 0
Target Position - x: 0.113333, y: -0.097928, Target Yaw: 0.017478
Current Position - x: 0.144716, y: 0.039940, Current Yaw: -0.000012
--Distance to Target (abs): 0.141395
--Position ERROR (signed): 0.141395
--Orientation ERROR: 0
Current Linear Velocity: -0.001018
Current Angular Velocity: 0.005032
--Linear Velocity ERROR: -0.00113851
--Angular Velocity ERROR: 0.00503238
-------------------------
1744873500.143956815 Received IMU Angular Velocity - [0.00603857, -0.0099806, 0.00609764]
1744873500.148326779 Received IMU Angular Velocity - [0.0049733, -0.00465428, 0.00503238]
1744873500.153759458 Received IMU Angular Velocity - [-0.00141829, 0.00599836, 0.00396711]
1744873500.158254194 Received IMU Angular Velocity - [-0.00248355, 0.00919416, 0.00503238]
1744873500.164123267 Received IMU Angular Velocity - [0.00177751, 0.0049331, 0.00503238]
1744873500.168377357 Received IMU Angular Velocity - [0.0113649, -0.00465428, 0.00716291]
1744873500.174055545 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.00396711]
1744873500.178268290 Received IMU Angular Velocity - [0.0049733, -0.0099806, 0.00290185]
1744873500.184023249 Received IMU Angular Velocity - [0.00284277, -0.00252375, 0.00290185]
1744873500.188116022 Received IMU Angular Velocity - [-0.00141829, 0.0049331, 0.00396711]
1744873500.193992200 Received IMU Angular Velocity - [-0.000353022, 0.00706363, 0.00609764]
1744873500.198402965 Received IMU Angular Velocity - [0.00603857, 0.00280257, 0.00503238]
1744873500.204081890 Received IMU Angular Velocity - [0.00816909, -0.00571955, 0.00290185]
1744873500.208180040 Received IMU Angular Velocity - [0.0049733, -0.0121111, 0.00290185]
1744873500.214012472 Received IMU Angular Velocity - [0.00284277, -0.00891534, 0.00396711]
1744873500.218217729 Received IMU Angular Velocity - [0.00390804, -0.00145849, 0.00290185]
1744873500.223980816 Received IMU Angular Velocity - [0.00177751, 0.00706363, 0.00396711]
1744873500.228329884 Received IMU Angular Velocity - [0.00603857, 0.00599836, 0.00503238]
Received Odometry - Position: x=0.147861, y=0.0394701, Linear Velocity: 0.00658737
Current yaw: 0.000616505 (roll: -0.0058988, pitch: -0.00374872)
1744873500.233998536 Received IMU Angular Velocity - [0.00603857, -0.000393224, 0.00290185]
1744873500.238602298 Received IMU Angular Velocity - [0.0049733, -0.00785008, 0.00290185]
-------------------------
[2025-04-17_15-05-00.240] Selected control point: (x: 0.126059, y: -0.0977056, yaw: 0.0174849)
Time diff: 0.336495
-- PID Output: Linear Velocity: 0.000345254, Angular Velocity: 0
Linear Velocity Target: 0.000345254, Angular Velocity Target: 0
Target Position - x: 0.126059, y: -0.097706, Target Yaw: 0.017485
Current Position - x: 0.147861, y: 0.039470, Current Yaw: 0.000617
--Distance to Target (abs): 0.138897
--Position ERROR (signed): 0.138897
--Orientation ERROR: 0
Current Linear Velocity: 0.006587
Current Angular Velocity: 0.002902
--Linear Velocity ERROR: 0.00636805
--Angular Velocity ERROR: 0.00290185
-------------------------
1744873500.244375818 Received IMU Angular Velocity - [0.00923436, -0.0121111, 0.00503238]
1744873500.248123942 Received IMU Angular Velocity - [0.00390804, -0.00571955, 0.00609764]
1744873500.263583366 Received IMU Angular Velocity - [0.000712243, 0.0049331, 0.00609764]
1744873500.263666760 Received IMU Angular Velocity - [-0.00248355, 0.0102594, 0.00290185]
1744873500.263962255 Received IMU Angular Velocity - [0.000712243, 0.00599836, 0.00396711]
1744873500.268270618 Received IMU Angular Velocity - [0.0049733, -0.00145849, 0.00396711]
1744873500.274254831 Received IMU Angular Velocity - [0.0102996, -0.0099806, 0.00716291]
1744873500.278371285 Received IMU Angular Velocity - [0.00710383, -0.0110459, 0.00503238]
1744873500.284094083 Received IMU Angular Velocity - [0.00390804, -0.00571955, 0.00396711]
1744873500.288627027 Received IMU Angular Velocity - [0.00284277, 0.00280257, 0.00183658]
1744873500.294281055 Received IMU Angular Velocity - [0.000712243, 0.00812889, 0.00183658]
1744873500.299184793 Received IMU Angular Velocity - [0.00390804, 0.00386783, 0.00716291]
Received Odometry - Position: x=0.149493, y=0.0405103, Linear Velocity: 0.00705491
Current yaw: 0.000872913 (roll: -0.00591522, pitch: -0.00408328)
1744873500.303974672 Received IMU Angular Velocity - [0.00923436, -0.00358902, 0.00503238]
1744873500.308241050 Received IMU Angular Velocity - [0.00710383, -0.00891534, 0.00290185]
1744873500.314007689 Received IMU Angular Velocity - [0.0049733, -0.00891534, 0.00396711]
1744873500.318164272 Received IMU Angular Velocity - [0.000712243, -0.00358902, 0.00503238]
1744873500.324076674 Received IMU Angular Velocity - [-0.00141829, 0.00386783, 0.00396711]
1744873500.328159560 Received IMU Angular Velocity - [0.000712243, 0.00599836, 0.00503238]
1744873500.333939575 Received IMU Angular Velocity - [0.00923436, 0.000672041, 0.00503238]
1744873500.338217217 Received IMU Angular Velocity - [0.00923436, -0.00465428, 0.00396711]
-------------------------
[2025-04-17_15-05-00.340] Selected control point: (x: 0.139217, y: -0.0974754, yaw: 0.0174907)
Time diff: 0.436507
-- PID Output: Linear Velocity: 0.000611047, Angular Velocity: 0
Linear Velocity Target: 0.000611047, Angular Velocity Target: 0
Target Position - x: 0.139217, y: -0.097475, Target Yaw: 0.017491
Current Position - x: 0.149493, y: 0.040510, Current Yaw: 0.000873
--Distance to Target (abs): 0.138368
--Position ERROR (signed): 0.138368
--Orientation ERROR: 0
Current Linear Velocity: 0.007055
Current Angular Velocity: 0.003967
--Linear Velocity ERROR: 0.00670965
--Angular Velocity ERROR: 0.00396711
-------------------------
1744873500.344012113 Received IMU Angular Velocity - [0.00710383, -0.00891534, 0.00290185]
1744873500.348152887 Received IMU Angular Velocity - [0.00603857, -0.00678481, 0.00503238]
1744873500.353996296 Received IMU Angular Velocity - [-0.00141829, 0.0017373, 0.00503238]
1744873500.358197809 Received IMU Angular Velocity - [0.00177751, 0.00812889, 0.00396711]
1744873500.363964256 Received IMU Angular Velocity - [0.00177751, 0.00706363, 0.00290185]
1744873500.368283467 Received IMU Angular Velocity - [0.00603857, 0.000672041, 0.00290185]
1744873500.373857333 Received IMU Angular Velocity - [0.00923436, -0.0099806, 0.00503238]
1744873500.378196513 Received IMU Angular Velocity - [0.00816909, -0.0121111, 0.00503238]
Received Odometry - Position: x=0.150949, y=0.0416273, Linear Velocity: 0.0106249
Current yaw: -7.8896e-05 (roll: -0.00604873, pitch: -0.00406856)
1744873500.384130132 Received IMU Angular Velocity - [0.00390804, -0.00678481, 0.00396711]
1744873500.388554721 Received IMU Angular Velocity - [0.000712243, 0.00280257, 0.00396711]
1744873500.393899558 Received IMU Angular Velocity - [0.000712243, 0.0102594, 0.00183658]
1744873500.398266834 Received IMU Angular Velocity - [0.00177751, 0.00599836, 0.00183658]
1744873500.404022657 Received IMU Angular Velocity - [0.00603857, -0.00252375, 0.00396711]
1744873500.408321612 Received IMU Angular Velocity - [0.0102996, -0.0099806, 0.00503238]
1744873500.414057050 Received IMU Angular Velocity - [0.00284277, -0.0110459, 0.00503238]
1744873500.418773199 Received IMU Angular Velocity - [0.00177751, -0.00465428, 0.00396711]
1744873500.424075730 Received IMU Angular Velocity - [0.00177751, 0.0049331, 0.00396711]
1744873500.428147991 Received IMU Angular Velocity - [0.000712243, 0.00706363, 0.00183658]
1744873500.434346833 Received IMU Angular Velocity - [0.0049733, 0.00386783, 0.00609764]
1744873500.438637084 Received IMU Angular Velocity - [0.00923436, -0.00465428, 0.00503238]
-------------------------
[2025-04-17_15-05-00.440] Selected control point: (x: 0.152803, y: -0.0972376, yaw: 0.017495)
Time diff: 0.536498
-- PID Output: Linear Velocity: 0.00109032, Angular Velocity: 0
Linear Velocity Target: 0.00109032, Angular Velocity Target: 0
Target Position - x: 0.152803, y: -0.097238, Target Yaw: 0.017495
Current Position - x: 0.150949, y: 0.041627, Current Yaw: -0.000079
--Distance to Target (abs): 0.138877
--Position ERROR (signed): 0.138877
--Orientation ERROR: 0
Current Linear Velocity: 0.010625
Current Angular Velocity: 0.005032
--Linear Velocity ERROR: 0.0100139
--Angular Velocity ERROR: 0.00503238
-------------------------
1744873500.443764347 Received IMU Angular Velocity - [0.00710383, -0.00891534, 0.00290185]
1744873500.448361933 Received IMU Angular Velocity - [0.00603857, -0.00891534, 0.00290185]
1744873500.454176381 Received IMU Angular Velocity - [-0.000353022, -0.00145849, 0.00503238]
1744873500.458251682 Received IMU Angular Velocity - [0.000712243, 0.00812889, 0.00503238]
1744873500.463984016 Received IMU Angular Velocity - [0.00177751, 0.00706363, 0.00396711]
1744873500.468290779 Received IMU Angular Velocity - [0.00710383, 0.000672041, 0.00503238]
1744873500.474863294 Received IMU Angular Velocity - [0.0124302, -0.00785008, 0.00183658]
1744873500.478097742 Received IMU Angular Velocity - [0.0102996, -0.0131764, 0.00396711]
1744873500.484252679 Received IMU Angular Velocity - [0.00284277, -0.00785008, 0.00609764]
1744873500.488075206 Received IMU Angular Velocity - [0.00177751, 0.000672041, 0.00716291]
1744873500.493940119 Received IMU Angular Velocity - [0.00390804, 0.00706363, 0.00183658]
1744873500.498325092 Received IMU Angular Velocity - [0.00390804, 0.00706363, 0.00183658]
1744873500.503946095 Received IMU Angular Velocity - [0.00816909, -0.00891534, 0.00503238]
1744873500.508243450 Received IMU Angular Velocity - [0.00816909, -0.00891534, 0.00503238]
1744873500.513951496 Received IMU Angular Velocity - [0.000712243, -0.00465428, 0.00609764]
1744873500.518177616 Received IMU Angular Velocity - [0.000712243, -0.00465428, 0.00609764]
Received Odometry - Position: x=0.150607, y=0.0412134, Linear Velocity: 0.00589122
Current yaw: 4.62494e-05 (roll: -0.00628863, pitch: -0.00415894)
1744873500.523997281 Received IMU Angular Velocity - [0.00177751, 0.00812889, 0.00396711]
1744873500.528090310 Received IMU Angular Velocity - [0.00177751, 0.00812889, 0.00396711]
1744873500.534042554 Received IMU Angular Velocity - [0.00390804, -0.00252375, 0.00503238]
1744873500.538206753 Received IMU Angular Velocity - [0.00390804, -0.00252375, 0.00503238]
-------------------------
[2025-04-17_15-05-00.540] Selected control point: (x: 0.166822, y: -0.0969923, yaw: 0.0174978)
Time diff: 0.636495
-- PID Output: Linear Velocity: 0.00203207, Angular Velocity: 0
Linear Velocity Target: 0.00203207, Angular Velocity Target: 0
Target Position - x: 0.166822, y: -0.096992, Target Yaw: 0.017498
Current Position - x: 0.150607, y: 0.041213, Current Yaw: 0.000046
--Distance to Target (abs): 0.139154
--Position ERROR (signed): 0.139154
--Orientation ERROR: 0
Current Linear Velocity: 0.005891
Current Angular Velocity: 0.005032
--Linear Velocity ERROR: 0.0048009
--Angular Velocity ERROR: 0.00503238
-------------------------
